Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
2018,5,Georgia,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,fried fish; hushpuppy; french fries,,Multiple
2018,6,Georgia,Food,,,,Other,4,0,4,0,4,,,
2018,7,New York,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"fish, tuna",tuna,Fish
2018,3,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,4,Multistate,Food,Salmonella enterica,Adelaide,Confirmed,Other,77,36,70,1,70,"melon, unspecified",,Fruits
2017,11,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining; Private home/residence,45,11,41,0,41,shell eggs,egg,Eggs
2018,7,Texas,Food,,,,Unknown,2,0,2,0,2,pizza,,Multiple
2018,7,Alaska,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,6,0,5,0,5,"oysters, raw",,Mollusks
2018,7,Pennsylvania,Food,Salmonella enterica,Typhimurium,Confirmed,School/college/university,109,11,109,0,109,pulled pork,,Pork
2018,7,Texas,Food,Salmonella enterica,unknown,Suspected,Other,2,0,2,0,2,cheddar crackers,,Invalid
2018,7,Florida,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"sandwich, red meat-based","bread, white; cheese; ground beef; leaf lettuce; tomato",Multiple
2018,7,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,tomatoes,tomato,Seeded Vegetables
2018,7,Connecticut,Food,,,,Banquet Facility (food prepared and served on-site),4,0,4,0,4,,,
2018,6,Pennsylvania,Food,Campylobacter coli; Campylobacter unknown,,Confirmed; Suspected,Restaurant - Sit-down dining,2,0,2,0,2,chicken livers,,Chicken
2018,7,Connecticut,Food,Norovirus Genogroup II,GII.P7 - ,Confirmed,Camp,29,0,29,0,29,"tater tots; sauces; spaghetti, unspecified",,Multiple
2018,4,Washington,Food,,,,Grocery store,5,0,5,0,5,spicy raw oysters,,Multiple
2018,4,Florida,Food,Salmonella enterica,Enteritidis,Confirmed,Other,51,2,37,0,37,chicken marsala,chicken; mushrooms; tomato,Multiple
2018,7,Minnesota,Food,Clostridium perfringens,,Suspected,Restaurant - Buffet,2,0,2,0,2,,,
2018,7,Ohio,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, jack","fish, jack",Fish
2018,7,Ohio,Food,Clostridium perfringens,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",647,2,647,0,647,,,
2018,1,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,0,0,0,"oysters, raw","oysters, raw",Mollusks
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,34,1,34,0,34,,,
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,17,0,17,0,17,,,
2017,1,Multistate,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,"Heidelberg; I 4,[5],12:b:- var. L(+) tartrate +; Javiana; Okatie; Thompson; Weltevreden",Confirmed; Confirmed; Confirmed; Confirmed; Confirmed; Confirmed,Private home/residence,199,54,143,0,143,kratom,,Other
2018,7,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"rice, white; pinto beans; steak; burritos",,Multiple
2018,3,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,egg rolls,,Multiple
2018,8,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2018,7,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks
2018,5,Arizona,Food,,,,Caterer (food prepared off-site from where served),9,0,9,0,9,,,
2018,6,Arizona,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - Buffet,2,0,2,0,2,"chicken, raw",chicken,Chicken
2018,7,Minnesota,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"chicken wings, bbq",chicken,Chicken
2018,7,Ohio,Food,Norovirus,,Suspected,Private home/residence,3,0,0,0,3,,,
2018,7,Ohio,Food,Cyclospora cayetanensis,,Confirmed,Caterer (food prepared off-site from where served),6,0,6,0,6,,,
2018,7,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,7,Oregon,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,3,1,3,0,3,raw oysters,oysters,Mollusks
2018,8,Oregon,Food,,,,Restaurant - Sit-down dining,13,0,13,0,13,,,
2018,7,Tennessee,Food,"Escherichia coli, Enteropathogenic; Escherichia coli, Enteropathogenic",other; unknown,Confirmed; Suspected,Restaurant - other or unknown type,32,0,32,0,32,,,
2018,8,Florida,Food,Clostridium perfringens,,Suspected,Prison/jail,141,0,141,0,141,chicken,,Chicken
2018,6,Nevada,Food,Clostridium perfringens,,Confirmed,Private home/residence,132,0,121,0,121,"beans, refried and pinto",,Multiple
2018,6,Utah,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,5,Kansas,Food,Cyclospora cayetanensis,,Confirmed,Unknown,6,0,6,0,6,,,
2018,6,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,5,Kansas,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,9,3,8,0,8,leafy greens,,Vegetable Row Crops
2018,7,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,8,Minnesota,Food,Vibrio,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks
2018,4,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,hamburger,ground beef,Beef
2018,5,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,8,Ohio,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"chicken, liver",,Chicken
2017,4,Florida,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,
2017,12,Florida,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,7,Connecticut,Food,Campylobacter,,Suspected,Private home/residence; Grocery store,3,0,3,0,3,,,
2018,7,New York,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",117,10,116,0,116,,,
2018,8,New York,Food,Staphylococcus aureus,,Confirmed,Prison/jail,45,0,45,0,45,,,
2018,7,Nevada,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,2,Colorado,Food,Clostridium perfringens,,Suspected,Prison/jail,79,0,79,0,79,chili mac,,Multiple
2018,8,Florida,Food,,,,Caterer (food prepared off-site from where served),12,0,12,0,12,"rice; beans, black",rice; black beans,Grains-Beans
2018,8,Massachusetts,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Confirmed; Suspected,Caterer (food prepared off-site from where served),17,0,17,0,17,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,13,1,13,0,13,"oysters, raw",,Mollusks
2018,8,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,tuna burger,tuna,Fish
2018,7,Washington,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,
2018,5,Colorado,Food,,,,School/college/university,12,0,12,0,12,smoothie,,Multiple
2018,8,Ohio,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,8,Minnesota,Food,Norovirus Genogroup I,GI.P untypeable - GI.3,Confirmed,Restaurant - Sit-down dining,18,0,18,0,18,garden salad,,Multiple
2018,7,North Carolina,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",21,0,21,0,21,,,
2018,8,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",68,1,68,0,68,"sandwiches, variety",cheese; lettuce; tomato,Multiple
2018,8,Oregon,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,8,Oregon,Food,Shigella flexneri,,Confirmed,Caterer (food prepared off-site from where served),112,10,112,0,112,asparagus,asparagus,Vegetable Row Crops
2018,8,Washington,Food,Norovirus Genogroup II,GII.P7 - GII.7,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,
2018,7,Washington,Food,Norovirus Genogroup II,unknown - ,Confirmed,Restaurant - Sit-down dining,21,2,2,,0,,,
2018,8,Washington,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,10,2,10,0,10,,,
2017,8,Washington,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Grocery store,7,1,7,0,7,,,
2018,8,Minnesota,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,tuna burger,tuna,Fish
2018,7,Michigan,Food,Salmonella enterica,Typhimurium,Confirmed,Prison/jail,24,1,24,0,24,,,
2018,8,New York,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,,,
2018,3,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"sandwich, tuna fish",tuna,Fish
2018,8,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served),23,1,23,0,23,potato salad,,Multiple
2018,8,Texas,Food,Salmonella enterica,unknown,Suspected,Unknown,4,0,4,0,4,,,
2018,6,Montana,Food,Cyclospora cayetanensis,,Confirmed,Hospital,6,0,6,0,6,,,
2018,6,Multistate,Food,Salmonella enterica,Berta,Confirmed,Unknown,7,2,7,0,7,,,
2018,7,Florida,Food,Staphylococcus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,8,Colorado,Food,,,,Restaurant - Buffet,12,0,12,0,12,"chicken, teriyaki; chicken, orange; fried rice, unspecified",,Multiple
2017,12,Multistate,Food,Salmonella enterica; Salmonella enterica,Montevideo; Cubana,Confirmed; Confirmed,Unknown,62,3,51,0,51,sprouts,,Sprouts
2018,3,Florida,Food,Salmonella other,,Suspected,Restaurant - Sit-down dining,2,0,1,0,1,,,
2018,2,Florida,Food,,,,Other,2,0,1,0,1,,,
2018,4,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,4,Florida,Food,,,,Caterer (food prepared off-site from where served); Other; Ship/boat,4,0,4,0,4,cuban sandwich,,Multiple
2018,6,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining; Restaurant - Buffet,19,0,19,0,19,,,
2018,4,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,crab corn,,Multiple
2018,5,Florida,Food,Salmonella unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,5,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,5,8,0,9,"romaine lettuce, unspecified",romaine lettuce,Vegetable Row Crops
2018,8,South Carolina,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,28,0,28,0,28,,,
2018,5,Pennsylvania,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,15,0,15,0,15,,,
2018,8,Texas,Food,"Escherichia coli, Shiga toxin-producing",other,Suspected,Private home/residence,4,0,4,0,4,,,
2018,8,Ohio,Food,Norovirus Genogroup II,,Suspected,Restaurant - other or unknown type,13,0,0,0,0,,,
2018,7,Georgia,Food,Salmonella enterica,Braenderup,Confirmed,Other,70,16,62,0,70,"chicken, grilled",,Chicken
2018,4,Georgia,Food,Salmonella enterica; Salmonella enterica,Enteritidis; Thompson,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",94,5,94,0,94,chicken,chicken,Chicken
2018,8,Texas,Food,,,,Restaurant - Buffet,12,0,4,0,4,,,
2018,8,Maryland,Food,Salmonella enterica,Enteritidis,Confirmed,Religious facility,7,2,7,0,7,,,
2018,8,Texas,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,9,Ohio,Food,"Escherichia coli, Enteropathogenic; Clostridium perfringens",unknown; ,Suspected; Suspected,"Fair, festival, other temp or mobile services; Religious facility",8,0,8,0,8,,,
2018,8,Texas,Food,,,,Unknown,4,0,0,0,0,,,
2018,5,Texas,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,6,Multistate,Food,Salmonella enterica; Salmonella enterica,Sandiego; ,Confirmed; Confirmed,Other,103,25,94,0,94,pasta salad,,Multiple
2018,7,Pennsylvania,Food,Campylobacter jejuni,,Confirmed,Prison/jail,72,1,4,0,4,,,
2018,9,Utah,Food,,,,Other,7,0,0,0,0,,,
2018,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Farm/dairy,2,0,2,0,2,raw milk,raw milk,Dairy
2018,9,Utah,Food,Staphylococcus aureus,,Suspected,Restaurant - Buffet,4,0,0,0,2,,,
2018,9,Utah,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,4,0,0,0,0,,,
2018,5,Kentucky,Food,Salmonella enterica,Saintpaul,Confirmed,Restaurant - Sit-down dining,5,0,0,0,0,,,
2018,7,New Mexico,Food,,,,Restaurant - Sit-down dining; Other,12,0,12,0,12,,,
2018,9,Virginia,Food,Campylobacter jejuni,,Confirmed,Private home/residence,6,0,6,0,6,,,
2018,9,Wisconsin,Food,Clostridium perfringens,,Suspected,Private home/residence,20,0,20,0,20,"beef, bbq","beef, raw",Beef
2018,1,Louisiana,Food,,,,Caterer (food prepared off-site from where served),30,0,30,0,30,turkey sandwich,,Multiple
2018,4,Georgia,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0,8,0,8,,,
2018,5,Georgia,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; other,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Restaurant - other or unknown type; Private home/residence; Prison/jail",239,104,226,5,226,"romaine lettuce, unspecified",romaine lettuce,Vegetable Row Crops
2018,9,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"fish, amberjack","fish, amberjack",Fish
2018,7,Rhode Island,Food,Campylobacter jejuni,,Confirmed,Private home/residence,5,0,5,0,5,,,
2018,8,Pennsylvania,Food,Campylobacter jejuni,,Confirmed,Office/indoor workplace,30,2,30,0,30,chicken liver pate; cheesesteak,,Multiple
2018,6,Multistate,Food,Salmonella enterica,Newport,Confirmed,Unknown,26,11,25,0,25,frozen pizza,,Multiple
2018,9,Hawaii,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"fish, mahi mahi",,Fish
2018,9,Wisconsin,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,35,3,34,0,35,pulled pork,pork,Pork
2018,6,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,6,2,6,0,6,,,
2018,9,New Mexico,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),18,0,18,0,18,chicken salad sandwich,,Multiple
2018,9,Utah,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,3,0,0,0,0,,,
2018,8,Minnesota,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,6,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,2,0,1,0,1,whey powder,,Dairy
2018,9,Connecticut,Food,Norovirus Genogroup I,GI.P4 - GI.5,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,6,Arizona,Food,Norovirus Genogroup I,GI.P6 - GI.6,Confirmed,Restaurant - Sit-down dining,10,1,10,0,10,,,
2018,8,Arizona,Food,Norovirus Genogroup II,GII.P7 - GII.7,Confirmed,Restaurant - Sit-down dining,13,0,13,0,13,,,
2018,9,New York,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,7,5,7,0,7,,,
2018,8,Maryland,Food,Norovirus Genogroup I,GI.P untypeable - GI.3,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2018,8,Wisconsin,Food,Campylobacter unknown,,Suspected,Restaurant - Buffet,15,0,15,0,15,pasta bar,pasta,Multiple
2018,9,Wisconsin,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,8,0,0,0,0,"refried beans; rice, white",,Multiple
2018,8,Kansas,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,8,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,0,2,,,
2018,9,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2018,9,Kansas,Food,Salmonella enterica,Agona,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,9,New York,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,9,Texas,Food,Salmonella unknown,,Confirmed,Restaurant - other or unknown type,2,1,2,0,2,stuffed chili pepper,,Multiple
2018,9,Utah,Food,Salmonella enterica,Reading,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2018,8,Connecticut,Food,Salmonella enterica,Agbeni,Confirmed,Restaurant - Sit-down dining,4,3,4,0,4,sushi and sashimi,,Multiple
2018,6,Massachusetts,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,8,1,8,0,8,chicken livers,,Chicken
2018,9,Vermont,Food,Salmonella enterica,Montevideo,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),34,0,34,0,34,,,
2018,8,Massachusetts,Food,Salmonella enterica; Salmonella enterica,Durban; Lome,Suspected; Suspected,Private home/residence; Caterer (food prepared off-site from where served); Grocery store,10,2,2,0,2,,,
2018,9,Virginia,Food,,,,Restaurant - other or unknown type,35,0,35,0,35,,,
2018,10,Virginia,Food,Norovirus,,Suspected,Private home/residence,41,1,11,0,11,,,
2018,7,Texas,Food,Salmonella enterica,Thompson,Suspected,Unknown,3,1,3,0,3,,,
2018,9,Arkansas,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,251,1,160,0,245,,,
2018,9,Arkansas,Food,Staphylococcus aureus,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,shredded chicken,chicken,Chicken
2018,8,Texas,Food,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,15,,0,,0,,,
2018,8,Kentucky,Food,Norovirus Genogroup I,GI.P11 - GI.6,Confirmed,Caterer (food prepared off-site from where served),47,0,47,0,47,"salad, unspecified",,Multiple
2018,4,Michigan,Food,Salmonella enterica,Newport,Confirmed,Unknown,8,7,8,1,8,,,
2017,5,Florida,Food,,,,Restaurant - Sit-down dining,10,0,10,0,10,fish dip,,Multiple
2018,6,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,Unknown,23,5,15,0,15,,,
2018,7,Iowa,Food,Clostridium perfringens,,Confirmed,Unknown,31,0,31,0,31,,,
2018,6,Iowa,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,9,Nevada,Food,,,,Restaurant - Sit-down dining,11,0,4,0,4,,,
2018,9,Wisconsin,Food,Campylobacter jejuni,,Confirmed,Private home/residence,27,0,27,0,27,,,
2018,3,Multistate,Food,Salmonella enterica,Mbandaka,Confirmed,Private home/residence,136,35,102,0,103,"cereal, puffed wheat",,Grains-Beans
2018,9,South Carolina,Food,Clostridium perfringens,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0,13,0,13,,,
2018,4,Texas,Food,Campylobacter unknown,,Suspected,Private home/residence,4,1,4,0,4,"beef, bbq",,Multiple
2018,10,Virginia,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,hot crab and shrimp dip,,Multiple
2018,7,Pennsylvania,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,11,3,10,0,11,,,
2018,9,Minnesota,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - Sit-down dining,5,2,5,0,5,,,
2018,10,Minnesota,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,,,
2018,10,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Caterer (food prepared off-site from where served),47,1,41,0,47,rice,,Grains-Beans
2018,10,Wisconsin,Food,Norovirus Genogroup II,GII.P12 - GII.3,Confirmed,Private home/residence,12,0,12,0,12,,,
2018,10,Utah,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),20,0,20,0,20,taco,,Multiple
2018,10,Texas,Food,Salmonella unknown,,Suspected,Grocery store,3,0,3,0,3,strawberries,,Fruits
2018,8,Rhode Island,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic; Escherichia coli, Other; Escherichia coli, Enterotoxigenic; Escherichia coli, Enteroaggregative; Escherichia coli, Enteroaggregative",O6:H16; ; O148:H28; ; ,Confirmed; Confirmed; Confirmed; Suspected; Confirmed; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",64,1,59,0,64,menu items w/ lettuce,romaine lettuce,Vegetable Row Crops
2018,9,Rhode Island,Food,Other - Chemical/Toxin,,Confirmed,Restaurant - other or unknown type,13,1,6,0,6,cake,frosting/icing,Multiple
2018,10,Rhode Island,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,10,Ohio,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,9,Rhode Island,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),41,0,41,0,41,frozen beef patties,,Beef
2018,10,New York,Food,"Escherichia coli, Enterotoxigenic",unknown,Suspected,Restaurant - Sit-down dining,9,0,9,0,9,dosai,,Grains-Beans
2018,9,Ohio,Food,Salmonella enterica,Miami,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,2,5,0,5,,,
2018,10,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Private home/residence,3,0,3,0,3,,,
2018,9,New Hampshire,Food,Cryptosporidium unknown,,Confirmed,Farm/dairy,3,0,3,0,3,unpasteurized milk,"milk, unpasteurized",Dairy
2018,10,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,0,0,0,salads,,Multiple
2018,9,Minnesota,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence,4,0,4,0,4,,,
2018,7,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,8,Kansas,Food,Salmonella enterica,Newport,Confirmed,Religious facility,65,13,65,0,65,tomatoes,,Seeded Vegetables
2018,8,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2018,9,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,10,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,9,Iowa,Food,Salmonella enterica; Salmonella,Ohio; ,Confirmed; Suspected,Private home/residence; Grocery store,8,1,4,0,4,,,
2018,8,Texas,Food,Salmonella enterica,unknown,Confirmed,Unknown,389,,0,,0,,,
2018,8,Illinois,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Camp,9,3,9,0,7,,,
2018,8,New York,Food,Salmonella enterica,Adelaide,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,10,Ohio,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,8,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,3,1,3,0,3,"ground beef, hamburger",ground beef,Beef
2018,9,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Caterer (food prepared off-site from where served),5,0,0,0,0,,,
2018,9,Pennsylvania,Food,Salmonella other,,Confirmed,Farm/dairy,33,2,26,0,26,raw milk,"milk, unpasteurized",Dairy
2018,10,Texas,Food,,,,Unknown,17,0,0,0,0,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Buffet,3,0,3,0,3,"oysters, raw",,Mollusks
2018,10,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,5,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,85,22,37,0,59,chicken,,Chicken
2018,10,Utah,Food,Staphylococcus aureus,,Suspected,Grocery store,4,0,0,0,0,,,
2018,10,Wyoming,Food,Clostridium perfringens,,Suspected,Banquet Facility (food prepared and served on-site),15,0,15,0,15,"roast beef, other",,Beef
2018,10,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Religious facility,5,0,5,0,5,,,
2018,10,Wisconsin,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,5,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,45,12,37,0,37,shell eggs,,Eggs
2018,5,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,18,3,12,0,11,sushi,,Multiple
2018,10,Nebraska,Food,Salmonella enterica; Salmonella enterica,Typhimurium; Typhimurium,Confirmed; Confirmed,Private home/residence,20,1,20,0,20,"ice cream, homemade",,Multiple
2018,6,Multistate,Food,Salmonella enterica,Bareilly,Confirmed,Unknown,16,2,10,0,10,,,
2018,10,Minnesota,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,1,Colorado,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",26,0,26,0,26,,,
2018,8,Multistate,Food,Salmonella enterica,Infantis,Confirmed,Other,7,2,6,0,6,english cucumber,,Seeded Vegetables
2018,10,Ohio,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2018,9,Michigan,Food,,,,Restaurant - Sit-down dining,2,1,2,0,2,,,
2018,6,Michigan,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,23,4,23,0,23,,,
2018,10,Ohio,Food,"Escherichia coli, Enteropathogenic",,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,10,Minnesota,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; GII.P16 - GII.4 Sydney,Confirmed; Confirmed,School/college/university,293,2,293,0,293,,,
2018,10,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.12,Confirmed,Restaurant - Sit-down dining,31,0,31,0,31,,,
2018,8,Michigan,Food,,,,Banquet Facility (food prepared and served on-site),39,2,39,0,39,"asparagus, unspecified",n/a,Vegetable Row Crops
