,Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
7179,2018,3,Puerto Rico,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
7180,2019,4,West Virginia,Food,Salmonella enterica,unknown,Confirmed,Restaurant - Buffet,11,5.0,0.0,nan,nan,nan
7181,2019,6,Ohio,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,nan,nan,nan
7182,2017,6,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,5,0.0,0.0,"fish, yellowtail snapper","fish, snapper",Fish
7183,2019,6,Florida,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7184,2019,5,Ohio,Food,Norovirus Genogroup II,GII.P untypeable - GII.6,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7185,2018,11,Puerto Rico,Food,nan,nan,nan,Private home/residence,3,0.0,0.0,nan,nan,nan
7186,2019,3,Puerto Rico,Food,Staphylococcus aureus,nan,Suspected,Religious facility,23,1.0,0.0,scrambled eggs,nan,Eggs
7187,2019,6,Minnesota,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,48,0.0,0.0,chicken,nan,Chicken
7188,2019,6,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,10,0.0,0.0,nan,nan,nan
7189,2018,1,Multistate,Food,Salmonella enterica,Adelaide,Confirmed,Private home/residence,19,1.0,0.0,pork,nan,Pork
7190,2018,6,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Unknown,16,8.0,0.0,nan,nan,nan
7191,2019,5,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
7192,2018,9,Multistate,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Unknown,8,1.0,0.0,nan,nan,nan
7193,2019,5,Rhode Island,Food,Campylobacter jejuni,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"pate, chicken liver","liver, chicken",Chicken
7194,2019,5,Florida,Food,Norovirus Genogroup I,nan,Suspected,Private home/residence,13,0.0,0.0,nan,nan,nan
7195,2019,6,Florida,Food,Vibrio unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,4.0,0.0,nan,nan,nan
7196,2019,3,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,"fish, silk snapper",nan,Fish
7197,2019,5,Michigan,Food,Salmonella enterica,Enteritidis,Confirmed,Religious facility,6,1.0,0.0,nan,nan,nan
7198,2019,3,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,5,1.0,0.0,nan,nan,nan
7199,2019,5,Minnesota,Food,Salmonella enterica,Typhi,Confirmed,Private home/residence,4,3.0,0.0,nan,nan,nan
7200,2019,6,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7201,2019,5,Utah,Food,Campylobacter jejuni,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,nan,nan,nan
7202,2019,6,Virginia,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",5,0.0,0.0,hand tossed pizza crust,nan,Grains-Beans
7203,2019,6,Texas,Food,nan,nan,nan,Restaurant - Buffet,7,0.0,0.0,nan,nan,nan
7204,2019,6,Minnesota,Food,Campylobacter jejuni,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,1.0,0.0,nan,nan,nan
7205,2019,6,Florida,Food,Staphylococcus aureus,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,chicken wings,chicken,Chicken
7206,2019,6,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7207,2018,12,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,10,0.0,0.0,nan,nan,nan
7208,2018,8,California,Food,Bacillus cereus,nan,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),11,0.0,0.0,"enchilada, chicken",cheese,Dairy
7209,2018,4,California,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,nan,nan,nan
7210,2018,6,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7211,2019,3,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7212,2019,3,California,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),3,0.0,0.0,nan,nan,nan
7213,2019,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7214,2018,8,California,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),3,0.0,0.0,nan,nan,nan
7215,2018,12,California,Food,nan,nan,nan,Restaurant - Sit-down dining,20,0.0,0.0,nan,nan,nan
7216,2019,1,California,Food,Other - Chemical/Toxin,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7217,2019,2,California,Food,Salmonella enterica,Newport,Confirmed,Caterer (food prepared off-site from where served),18,0.0,0.0,carne asada,nan,Multiple
7218,2017,1,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7219,2017,6,California,Food,Norovirus unknown,nan,Suspected,"Fair, festival, other temp or mobile services",38,1.0,0.0,nan,nan,nan
7220,2018,4,California,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7221,2018,6,California,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,beef,nan,Beef
7222,2018,8,California,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",15,0.0,0.0,nan,nan,nan
7223,2019,6,Massachusetts,Food,nan,nan,nan,Restaurant - Sit-down dining,17,0.0,0.0,nan,nan,nan
7224,2019,6,Minnesota,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7225,2019,6,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,11,2.0,0.0,pulled pork,nan,Pork
7226,2019,4,Tennessee,Food,Salmonella enterica,Miami,Confirmed,Private home/residence,2,0.0,0.0,nan,nan,nan
7227,2019,6,Wisconsin,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Buffet,29,0.0,0.0,nan,nan,nan
7228,2018,9,California,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7229,2019,6,Florida,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"fish, red grouper",nan,Fish
7230,2017,5,California,Food,Norovirus unknown,nan,Suspected,Banquet Facility (food prepared and served on-site),3,0.0,0.0,oysters,oysters,Mollusks
7231,2017,12,California,Food,Norovirus unknown,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",23,0.0,0.0,nan,nan,nan
7232,2017,11,California,Food,Norovirus unknown,nan,Confirmed,Restaurant - Sit-down dining,5,0.0,0.0,"oysters, raw",oysters,Mollusks
7233,2017,4,California,Food,Norovirus unknown,nan,Confirmed,Caterer (food prepared off-site from where served),18,0.0,0.0,nan,nan,nan
7234,2018,3,Multistate,Food,Norovirus unknown,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Caterer (food prepared off-site from where served)",100,1.0,0.0,oysters,oysters,Mollusks
7235,2018,4,California,Food,Norovirus unknown; Norovirus unknown,nan,Confirmed; Suspected,Caterer (food prepared off-site from where served); Other,22,1.0,0.0,nan,nan,nan
7236,2019,6,Utah,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,19,0.0,0.0,nan,nan,nan
7237,2019,4,Michigan,Food,Salmonella enterica,Newport,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,3.0,0.0,lettuce; chicken,n/a; n/a,Multiple
7238,2019,4,Michigan,Food,Campylobacter jejuni,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,calves liver,"liver, beef",Beef
7239,2019,6,Hawaii,Food,Ciguatoxin,nan,Confirmed,Private home/residence,4,0.0,0.0,"fish, ulua",nan,Fish
7240,2018,11,North Carolina,Food,Clostridium perfringens,nan,Confirmed,Religious facility,109,4.0,0.0,brunswick stew,nan,Multiple
7241,2019,6,New York,Food,Salmonella unknown,nan,Suspected,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7242,2019,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,3.0,0.0,beef,nan,Beef
7243,2019,4,Florida,Food,Scombroid toxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, tuna","fish, tuna",Fish
7244,2019,6,Florida,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, jack","fish, jack",Fish
7245,2018,12,Colorado,Food,Norovirus unknown; Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed; Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7246,2018,12,Multistate,Food,"Vibrio parahaemolyticus; Escherichia coli, Shiga toxin-producing; Norovirus Genogroup I; Shigella flexneri; Campylobacter lari; Vibrio cholerae",O157; unknown; ; ; Other,Confirmed; Suspected; Suspected; Confirmed; Suspected; Suspected,Restaurant - other or unknown type,16,2.0,0.0,raw oysters,nan,Mollusks
7247,2019,4,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"fish, kingfish",nan,Fish
7248,2019,6,South Carolina,Food,Vibrio parahaemolyticus,unknown,Suspected,Unknown,3,0.0,0.0,blue crab,nan,Crustaceans
7249,2019,4,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,5,1.0,0.0,"fish, crevalle jack",nan,Fish
7250,2018,6,North Dakota,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7251,2019,6,Wisconsin,Food,Clostridium perfringens,nan,Confirmed,Restaurant - other or unknown type,12,0.0,0.0,"taco, chicken",chicken,Chicken
7252,2019,6,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,6,1.0,0.0,raw egg in smoothie,egg,Eggs
7253,2019,6,Utah,Food,"Escherichia coli, Shiga toxin-producing; Campylobacter unknown",unknown; ,Suspected; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,1.0,0.0,nan,nan,nan
7254,2019,6,Florida,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,153,3.0,0.0,caesar salad; bruschetta with basil,basil; basil,Herbs
7255,2019,6,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,35,1.0,0.0,lemon juice,nan,Fruits
7256,2019,6,Washington,Food,Norovirus Genogroup I,GI.P4 - GI.5,Confirmed,Restaurant - Sit-down dining,36,0.0,0.0,nan,nan,nan
7257,2019,6,Texas,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,26,0.0,0.0,nan,nan,nan
7258,2019,6,Utah,Food,Campylobacter unknown,nan,Suspected,Long-term care/nursing home/assisted living facility,6,1.0,0.0,nan,nan,nan
7259,2019,3,Wisconsin,Food,Salmonella enterica,Brandenburg,Confirmed,Grocery store,4,0.0,0.0,nan,nan,nan
7260,2019,6,Florida,Food,Salmonella,nan,Suspected,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
7261,2019,7,Alaska,Food,Bacillus cereus,nan,Confirmed,Private home/residence,5,3.0,0.0,nan,nan,nan
7262,2019,6,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"oysters, raw","oysters, raw",Mollusks
7263,2019,4,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7264,2019,6,South Carolina,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,1.0,0.0,larb,beef,Beef
7265,2019,6,Wisconsin,Food,Cyclospora cayetanensis,nan,Confirmed,Private home/residence,29,1.0,0.0,"basil, unspecified",basil,Herbs
7266,2019,4,Multistate,Food,Salmonella enterica,Weltevreden,Confirmed,Restaurant - other or unknown type; Unknown,13,5.0,0.0,nan,nan,nan
7267,2016,8,Multistate,Food,Listeria monocytogenes,nan,Confirmed,Unknown,10,9.0,1.0,"avocado, unspecified",nan,Fruits
7268,2018,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Restaurant - other or unknown type; Private home/residence; Prison/jail",209,29.0,0.0,ground beef,nan,Beef
7269,2019,5,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Hotel/motel,65,0.0,0.0,nan,nan,nan
7270,2016,4,Multistate,Food,Listeria monocytogenes,nan,Confirmed,Unknown,6,5.0,0.0,nan,nan,nan
7271,2019,6,Ohio,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,"basil, unspecified",nan,Herbs
7272,2019,7,Rhode Island,Food,Clostridium perfringens,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,chicken burrito,chicken,Chicken
7273,2019,3,Rhode Island,Food,Norovirus,nan,Suspected,Caterer (food prepared off-site from where served),10,0.0,0.0,nan,nan,nan
7274,2019,6,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"oysters, raw","oysters, raw",Mollusks
7275,2018,5,New York,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,raw oysters,nan,Mollusks
7276,2019,6,Florida,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,11,0.0,0.0,"basil, unspecified",basil,Herbs
7277,2019,7,Minnesota,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,0.0,0.0,nan,nan,nan
7278,2019,4,New Hampshire,Food,Salmonella enterica,Montevideo,Confirmed,Private home/residence,2,1.0,0.0,raw milk,raw milk,Dairy
7279,2019,7,New Mexico,Food,nan,nan,nan,Caterer (food prepared off-site from where served),19,0.0,0.0,chile con queso,nan,Multiple
7280,2019,5,New Mexico,Food,Cyclospora,nan,Confirmed,Other,12,0.0,0.0,nan,nan,nan
7281,2019,7,Washington,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic; Escherichia coli, Enteropathogenic",unknown; unknown; unknown,Confirmed; Confirmed; Confirmed,Caterer (food prepared off-site from where served),43,0.0,0.0,pulled pork,pork,Pork
7282,2019,7,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7283,2019,7,Wisconsin,Food,Clostridium perfringens,nan,Suspected,Caterer (food prepared off-site from where served),58,0.0,0.0,taco meat,ground beef,Beef
7284,2019,7,Wisconsin,Food,Cyclospora cayetanensis,nan,Suspected,Private home/residence,7,0.0,0.0,"basil, unspecified",basil,Herbs
7285,2019,7,North Carolina,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,5,0.0,0.0,nan,nan,nan
7286,2019,1,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7287,2019,7,Alaska,Food,Trichinella unknown; Trichinella,nan,Suspected; Confirmed,Other,2,0.0,0.0,"bear, black",nan,Game
7288,2019,7,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7289,2019,6,Ohio,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,10,0.0,0.0,"basil, unspecified",nan,Herbs
7290,2018,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining; Grocery store,22,10.0,0.0,"iceberg lettuce, unspecified",iceberg lettuce,Vegetable Row Crops
7291,2018,10,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
7292,2019,2,California,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,17,1.0,0.0,grilled or fried chicken salad,egg,Eggs
7293,2019,3,California,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7294,2019,3,California,Food,Other - Bacterium,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,chicken,nan,Chicken
7295,2019,3,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7296,2019,4,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7297,2018,9,California,Food,Norovirus unknown,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,pizza,nan,Multiple
7298,2018,10,California,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,40,4.0,0.0,"lamb, other",nan,Other Meat
7299,2019,6,Pennsylvania,Food,Yersinia enterocolitica,nan,Confirmed,Farm/dairy,109,7.0,0.0,"milk, pasteurized",nan,Dairy
7300,2019,7,Minnesota,Food,Salmonella enterica,"IV 50:z4,z23:-",Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"tea, unspecified",nan,Herbs
7301,2019,6,Utah,Food,Campylobacter jejuni,nan,Suspected,Private home/residence,8,0.0,0.0,chicken,chicken,Chicken
7302,2019,6,Tennessee,Food,Cyclospora cayetanensis,nan,Confirmed,Caterer (food prepared off-site from where served),2,0.0,0.0,nan,nan,nan
7303,2018,11,Tennessee,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",25,14.0,0.0,"pork, bbq; coleslaw",pork,Pork
7304,2019,7,Iowa,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7305,2019,6,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Buffet,4,4.0,0.0,nan,nan,nan
7306,2019,5,North Dakota,Food,Norovirus unknown,nan,Confirmed,Banquet Facility (food prepared and served on-site),29,0.0,0.0,nan,nan,nan
7307,2019,5,Illinois,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,3,2.0,0.0,nan,nan,nan
7308,2019,6,Minnesota,Food,Salmonella enterica,Reading,Confirmed,Restaurant - Sit-down dining,3,1.0,0.0,nan,nan,nan
7309,2019,6,Vermont,Food,Cyclospora cayetanensis,nan,Confirmed,Private home/residence,9,0.0,0.0,nan,nan,nan
7310,2019,7,New York,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7311,2019,7,Rhode Island,Food,Vibrio parahaemolyticus,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,seafood,nan,Multiple
7312,2019,7,Washington,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,13,0.0,0.0,chips; salsa; bean dip,nan,Multiple
7313,2019,4,New Mexico,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,5,2.0,0.0,chicken,chicken,Chicken
7314,2019,7,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"oysters, raw","oysters, raw",Mollusks
7315,2019,6,Virginia,Food,Cyclospora,nan,Confirmed,Caterer (food prepared off-site from where served),13,0.0,0.0,nan,nan,nan
7316,2019,8,New York,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,14,1.0,0.0,geoduck,nan,Mollusks
7317,2018,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26:H11,Confirmed,Private home/residence,21,3.0,0.0,flour,nan,Grains-Beans
7318,2019,4,Illinois,Food,Norovirus Genogroup II; Norovirus unknown,unknown - unknown; ,Confirmed; Confirmed,Banquet Facility (food prepared and served on-site),167,5.0,0.0,rolls; fruit platter,bread; cantaloupe; grapes; pineapple,Multiple
7319,2019,8,Minnesota,Food,Norovirus Genogroup II,GII.P12 - GII.3,Confirmed,Office/indoor workplace,21,0.0,0.0,nan,nan,nan
7320,2019,8,Virginia,Food,Clostridium perfringens,nan,Confirmed,Prison/jail,225,0.0,0.0,turkey tetrazzini in gravy,nan,Multiple
7321,2019,7,Florida,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,11,0.0,0.0,fresh basil,nan,Herbs
7322,2019,6,Wisconsin,Food,Cyclospora cayetanensis,nan,Confirmed,Private home/residence,4,0.0,0.0,pasta-based salads,basil,Herbs
7323,2019,7,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Buffet,5,0.0,0.0,raw oysters,"oysters, raw",Mollusks
7324,2019,3,Michigan,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0.0,0.0,nan,nan,nan
7325,2019,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,11,4.0,1.0,nan,nan,nan
7326,2019,5,Michigan,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Caterer (food prepared off-site from where served)",16,1.0,0.0,nan,nan,nan
7327,2019,6,Michigan,Food,Bacillus cereus,nan,Suspected,Restaurant - Sit-down dining,65,0.0,0.0,"fajita, chicken; fajita, beef; refried beans",n/a; n/a; n/a,Multiple
7328,2019,6,Texas,Food,nan,nan,nan,Unknown,2,0.0,0.0,nan,nan,nan
7329,2019,7,Hawaii,Food,Ciguatoxin,nan,Confirmed,Other,2,0.0,0.0,"fish, palani (surgeon)",nan,Fish
7330,2019,6,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,32,2.0,0.0,"romaine lettuce, chopped",romaine lettuce,Vegetable Row Crops
7331,2019,1,Colorado,Food,Norovirus unknown,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,"beef, brisket; ribs, pork; macaroni and cheese",nan,Multiple
7332,2019,1,Kansas,Food,Toxoplasma gondii,nan,Confirmed,Camp,7,0.0,0.0,venison,nan,Game
7333,2019,1,Colorado,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,nachos and cheese,nan,Multiple
7334,2019,7,South Carolina,Food,Campylobacter jejuni,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,chicken,nan,Chicken
7335,2019,8,Texas,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
7336,2019,5,Multistate,Food,Salmonella enterica,Javiana,Confirmed,Unknown,11,2.0,0.0,nan,nan,nan
7337,2019,5,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Suspected,Caterer (food prepared off-site from where served),5,0.0,0.0,stuffed mushroom,mushrooms,Fungi
7338,2019,6,Wisconsin,Food,Cyclospora cayetanensis; Entamoeba coli,nan,Suspected; Suspected,Private home/residence,6,0.0,0.0,pasta-based salads,basil,Herbs
7339,2018,7,New Jersey,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),11,0.0,0.0,nan,nan,nan
7340,2018,7,New Jersey,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),19,0.0,0.0,nan,nan,nan
7341,2018,11,New Jersey,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),5,0.0,0.0,nan,nan,nan
7342,2018,11,New Jersey,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),18,0.0,0.0,nan,nan,nan
7343,2019,8,Florida,Food,Ciguatoxin,nan,Confirmed,Private home/residence,3,0.0,0.0,"fish, baracuda","fish, baracuda",Fish
7344,2018,12,New Jersey,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),3,0.0,0.0,nan,nan,nan
7345,2018,11,New Jersey,Food,nan,nan,nan,Prison/jail,18,0.0,0.0,nan,nan,nan
7346,2017,7,New York,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - Sit-down dining,5,1.0,0.0,nan,nan,nan
7347,2019,8,New York,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna fish plate with peanuts,nan,Multiple
7348,2019,8,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7349,2019,7,Oregon,Food,Trichinella,nan,Confirmed,Private home/residence,4,3.0,0.0,bear burgers,bear,Game
7350,2019,8,Michigan,Food,Norovirus Genogroup II,GII.P22 - GII.5,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,7,0.0,0.0,nan,nan,nan
7351,2019,7,Oregon,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - Sit-down dining,11,1.0,0.0,cabbage salsa,nan,Multiple
7352,2019,5,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Unknown,18,2.0,0.0,nan,nan,nan
7353,2019,8,Florida,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7354,2019,7,New Mexico,Food,Salmonella enterica,Enteritidis,Confirmed,Banquet Facility (food prepared and served on-site),9,0.0,0.0,chicken fingers,chicken,Chicken
7355,2019,4,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Private home/residence,54,13.0,0.0,nan,nan,nan
7356,2019,6,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining; Private home/residence,11,0.0,0.0,nan,nan,nan
7357,2019,7,Tennessee,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Buffet,6,3.0,0.0,nan,nan,nan
7358,2019,8,Utah,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),19,0.0,0.0,nan,nan,nan
7359,2019,1,Colorado,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),12,0.0,0.0,nan,nan,nan
7360,2019,2,Colorado,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7361,2019,6,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,21,0.0,0.0,nan,nan,nan
7362,2019,8,South Carolina,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Restaurant - Sit-down dining,21,0.0,0.0,nan,nan,nan
7363,2019,6,Texas,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,39,0.0,0.0,cilantro,nan,Herbs
7364,2019,4,Massachusetts,Food,Campylobacter jejuni,nan,Confirmed,Caterer (food prepared off-site from where served),3,0.0,0.0,nan,nan,nan
7365,2019,7,Nebraska,Food,Bacillus cereus,nan,Suspected,Banquet Facility (food prepared and served on-site),116,1.0,0.0,rice,nan,Grains-Beans
7366,2019,8,Nebraska,Food,nan,nan,nan,Private home/residence; Caterer (food prepared off-site from where served),5,0.0,0.0,pulled pork,nan,Pork
7367,2019,8,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7368,2019,6,Texas,Food,"Escherichia coli, Enteropathogenic",unknown,Confirmed,"Fair, festival, other temp or mobile services",40,1.0,0.0,nan,nan,nan
